"grup_codigo"|"grup_classificacao"|"grup_descricao"|"grup_prodserv"|"grup_decimaisest"|"grup_recuo"|"grup_periodos"|"grup_codigoncm"|"grup_comissao"|"grup_dpto_codigo"|"grup_comportamento"|"grup_classfiscal"|"grup_tipoitem"|"grup_dtestmin"|"grup_ctrlestmin"|"grup_percabast"|"grup_abatimento"|"grup_extra1"|"grup_extra2"|"grup_extra3"|"grup_extra4"|"grup_extra5"|"grup_extra6"|"grup_extra7"|"grup_extra8"|"grup_extra9"|"grup_grupo_ecomm"|"grup_dthrmanutencao"|"grup_dthrintegracao"|"grup_margemecomm"
"10735"|"004007"|Condicionador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10575"|"0010200003"|Condimento|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12024"|"3290100002"|Conexões|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12076"|"006002"|Confeitaria|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10482"|"0010080007"|Confeitos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10876"|"005016"|Conhaque|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11520"|"3200010003"|Conjunto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11943"|"5040040007"|Conjunto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11927"|"5040030007"|Conjunto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11346"|"307021"|Conjunto Diversos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11531"|"3210010005"|Conjunto Para Churrasco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11615"|"327008"|Conjuntos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11369"|"308011"|Conjutos Diversos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10471"|"0010070009"|Conserva Alcaparra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10470"|"0010070008"|Conserva Aspargo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10463"|"0010070001"|Conserva Azeitona|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10466"|"0010070004"|Conserva Cebola|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10468"|"0010070006"|Conserva Cogumelos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10469"|"0010070007"|Conserva Ovo Codorna|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10465"|"0010070003"|Conserva Palmito|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10464"|"0010070002"|Conserva Pepino|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10467"|"0010070005"|Conserva Picles|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10472"|"0010070010"|Conserva Tomate Seco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11275"|"306002"|Conservacao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10462"|"001007"|Conservas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11670"|"330007"|Convite|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10874"|"005014"|Cooler|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11230"|"3040010011"|Cooler Térmico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10984"|"1010280002"|Copa Suína|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10892"|"1010040004"|Copo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11416"|"3120010006"|Copo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11479"|"3130010011"|Copo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11671"|"330008"|Copo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11304"|"3070010004"|Copo Agua|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11372"|"3090010001"|Copo Agua|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11305"|"3070010005"|Copo Aperitivo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11302"|"3070010002"|Copo Caipirinha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11306"|"3070010006"|Copo Cerveja / Chopp|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11374"|"3090010003"|Copo Chopp|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11546"|"324001"|Copo Descartavel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11303"|"3070010003"|Copo Long Drink|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11301"|"3070010001"|Copo Vinho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11307"|"3070010007"|Copo Whisky|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11373"|"3090010002"|Copo Whisky|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11300"|"307001"|Copos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11371"|"309001"|Copos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10827"|"0050020003"|Coquetel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12191"|"0010170020"|Corante Alimentos|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10646"|"0030080001"|Corante Líquido Roupa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12192"|"0030070003"|Corante Piso|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10647"|"0030080002"|Corante Pó Roupa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10645"|"003008"|Corante Roupa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11571"|"325001"|Corda|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11095"|"2020010004"|Corrente|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11084"|"2010080006"|Corrente Para Pet|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11135"|"3020020011"|Corretivo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11616"|"327009"|Cortador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11799"|"4020010019"|Cortador De Cabelo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11803"|"4020010023"|Cortadores De Grama|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11656"|"329004"|Cortar e Afiar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11977"|"5050010020"|Cortina|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11734"|"338005"|Cortina|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11959"|"5050010002"|Cortina Box|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11591"|"326"|Cosmeticos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11401"|"3110010004"|Costura|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11968"|"5050010011"|Costura|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11628"|"3280030003"|Cozinha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11467"|"313"|Cozinhar / Assar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10757"|"0040120002"|Creme|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10763"|"0040130004"|Creme|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10787"|"0040210001"|Creme|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10739"|"004008"|Creme Capilar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12150"|"0010170018"|Creme De Leite|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10745"|"004009"|Creme Dental|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10929"|"1010150002"|Creme Vegetal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10750"|"004010"|Cremes Diversos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10912"|"1010100001"|Cremosa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11700"|"3330010004"|Cristal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11370"|"309"|Cristal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12040"|"0010140010"|Cuca Produção Terceiros|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12079"|"0060020003"|Cucas Produção|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11908"|"5040020001"|Cueca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11518"|"3200010001"|Cuia|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10930"|"1010150003"|Culinária|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10754"|"004011"|Curativo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11600"|"326002"|Cutelaria|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11601"|"327"|Cutelaria|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11179"|"3030010001"|Cx Termica/Cantil/Acessórios|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11727"|"338"|Decoracao De Casa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11452"|"3120010038"|Decorador Bolos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11757"|"3410010001"|Decorativa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11681"|"330018"|Decoração|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11005"|"1020040003"|Defumados|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10834"|"0050030002"|Demisec|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10755"|"004012"|Depiladores|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11821"|"4020020011"|Depurador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11545"|"324"|Descartaveis|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10733"|"0040060002"|Descartável|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11486"|"3130010018"|Descascador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11116"|"3020010003"|Desenho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11650"|"328010"|Desentupidor|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10650"|"0030090002"|Desentupidor Escamas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10649"|"0030090001"|Desentupidor Líquido|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10648"|"003009"|Desentupidor Químico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10652"|"003010"|Desinfetante|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10653"|"0030100001"|Desinfetante Líquido|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10759"|"004013"|Desodorante|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10656"|"0030110001"|Desodorizador Ar Aerosol|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10657"|"0030110002"|Desodorizador Ar Aparelho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10658"|"0030110003"|Desodorizador Ar Gel/ Líquido|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10659"|"0030110004"|Desodorizador Ar Sache|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10655"|"003011"|Desodorizador De Ar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10660"|"003012"|Desodorizador Sanitário|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10664"|"0030120004"|Desodorizador Sanitário Aparelho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10663"|"0030120003"|Desodorizador Sanitário Pastilha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10661"|"0030120001"|Desodorizador Sanitário Pedra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10662"|"0030120002"|Desodorizador Sanitário Refil|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11731"|"3380020002"|Despertador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10665"|"003013"|Detergente Louça|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10668"|"0030130003"|Detergente Louça Gel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10666"|"0030130001"|Detergente Louça Líquido|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10667"|"0030130002"|Detergente Louça Pastilha/ Pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10715"|"003025"|Detergente Sanitário|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12006"|"0030250003"|Detergente Sanitário Bastão/Pedra|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10716"|"0030250001"|Detergente Sanitário Gel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10717"|"0030250002"|Detergente Sanitário Pastilha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11706"|"334001"|Dicionario|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11702"|"3330010006"|Dicroica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11836"|"4030020005"|Disc Man|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10728"|"0040040002"|Disco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11570"|"325"|Diversos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11166"|"302008"|Diversos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11844"|"403005"|Diversos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10474"|"001008"|Doce|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10589"|"0010260001"|Doce|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10500"|"0010100001"|Doce Bananada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10483"|"0010080008"|Doce Comum|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10499"|"001010"|Doce Corte|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12139"|"0010100006"|Doce Figada|P|3|0|0|""||""|""|"2004"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10501"|"0010100002"|Doce Goiabada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10502"|"0010100003"|Doce Marmelada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10503"|"0010100004"|Doce Marrom Glacê|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10504"|"0010100005"|Doce Pessegada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10492"|"001009"|Doce Pote|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12140"|"0010100007"|Doce Uvada|P|3|0|0|""||""|""|"2004"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12074"|"0060010002"|Doces Produção|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11402"|"3110010005"|Domestico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11587"|"325015"|Dosador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11714"|"336002"|Ducha / Chuveiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12134"|"0010050009"|Dueto Lata|P|3|0|0|""||""|""|"2004"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10798"|"0040240002"|Duplo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11512"|"3180010002"|Dvd|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11825"|"4030010002"|Dvd|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11699"|"3330010003"|Economica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10783"|"0040190002"|Economico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11148"|"3020050001"|Elastico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11712"|"336"|Eletrica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11399"|"3110010002"|Eletrico|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11779"|"402"|Eletrodomesticos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11822"|"403"|Eletroeletronicos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11074"|"2010070003"|Eliminador De Odores|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11556"|"324007"|Embalagens|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11680"|"330017"|Embalagens|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11561"|"3240070004"|Embalagens Fogao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11560"|"3240070003"|Embalagens Forno|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11558"|"3240070001"|Embalagens Freezer|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11559"|"3240070002"|Embalagens Plastica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10962"|"101022"|Empanado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10551"|"0010170005"|Emulsificante|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11396"|"311"|Encartelados|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11397"|"311001"|Encartelados|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11790"|"4020010010"|Enceradeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12172"|"0020050001"|Energético Lata|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12173"|"0020050002"|Energético Pet|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10619"|"002005"|Energético e Isotônicos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11687"|"3310020002"|Enfeite|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10442"|"001005"|Enlatados|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10973"|"1010250001"|Envelopado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11159"|"3020060004"|Envelopes|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10361"|"000005"|Erva Mate|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10363"|"0000050002"|Erva Mate Terere|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10362"|"0000050001"|Erva Mate Tradicional|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10415"|"0000160002"|Ervilha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12163"|"0010270002"|Ervilha Emb. Longa Vida|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12133"|"0010050008"|Ervilha Lata|P|3|0|0|""||""|""|"2004"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12160"|"0010250002"|Ervilha Sachê|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12161"|"0010250003"|Ervilha e Milho Sachê|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11742"|"3400010001"|Escada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11448"|"3120010034"|Escorredor Copo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11446"|"3120010032"|Escorredor Louca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11745"|"3400010004"|Escorredor Louca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11432"|"3120010020"|Escorredor Massa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11447"|"3120010033"|Escorredor Talher|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11625"|"328003"|Escova|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10765"|"004014"|Escova Dental|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11085"|"2010080007"|Escova Para Pet|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11119"|"302002"|Escrita e Complementos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10753"|"0040100003"|Esfoliante/facial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11744"|"3400010003"|Esfregadeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11647"|"328007"|Esfregao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11104"|"2020010013"|Esguicho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10768"|"004015"|Esmalte|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11621"|"3280010001"|Espanador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11462"|"3120010048"|Espatula|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10895"|"1010050002"|Especial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10899"|"1010060003"|Especial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10909"|"1010090002"|Especial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10737"|"0040070002"|Especial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12069"|"103007"|Especiaria|P|3|0|0|""||""|""||"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10545"|"0010160003"|Especiaria|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11732"|"338003"|Espelho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11550"|"3240030002"|Espetinho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11525"|"3210010002"|Espeto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11285"|"3060020008"|Esponja|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11638"|"328005"|Esponja|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11198"|"303003"|Esporte|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11783"|"4020010003"|Espremedor|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11438"|"3120010026"|Espremedor Frutas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11618"|"327011"|Espumadeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10832"|"005003"|Espumante|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10552"|"0010170006"|Essência/ aroma|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11463"|"3120010049"|Estante|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11752"|"3400010011"|Esteira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11725"|"3370010007"|Esteira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11150"|"3020050003"|Estilete/Cortes|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11163"|"3020070003"|Estojo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11286"|"3060020009"|Estopa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11141"|"3020030004"|Etiqueta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12035"|"3360050004"|Extensão|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11274"|"3060010006"|Extintor|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10506"|"0010110001"|Extrato Tomate|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11602"|"327001"|Faca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11806"|"4020010026"|Faca Eletrica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11595"|"3260010003"|Facial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11642"|"3280050004"|Facial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11614"|"327007"|Faqueiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10375"|"0000080003"|Farinha Centeio|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12086"|"0060030005"|Farinha De Rosca|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10364"|"000006"|Farinha Mandioca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10366"|"0000060002"|Farinha Mandioca Biju|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10365"|"0000060001"|Farinha Mandioca Moída|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10369"|"000007"|Farinha Milho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10371"|"0000070002"|Farinha Milho Amarela|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10370"|"0000070001"|Farinha Milho Branca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10535"|"0010140003"|Farinha Rosca Produção Terceiros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10372"|"000008"|Farinha Trigo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10374"|"0000080002"|Farinha Trigo Integral|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10373"|"0000080001"|Farinha Trigo Tradicional|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10367"|"0000060003"|Farofa Mandioca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12119"|"0000070003"|Farofa Milho|P|3|0|0|""||""|FV|"104"|"00"|||0|0.000||||||||||0|2023-06-22 14:31:25.000|2022-10-04 15:28:27.000|
"10922"|"1010130002"|Fatiado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10949"|"1010190002"|Fatiado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10446"|"0010050004"|Feijoada Lata|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10376"|"000009"|Feijão|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10378"|"0000090002"|Feijão Carioca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12164"|"0010270003"|Feijão Emb. Longa Vida|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10379"|"0000090003"|Feijão Especial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10377"|"0000090001"|Feijão Preto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11886"|"504001"|Feminino|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
